time	leftRight	frontBack	up	angular
2016-03-31 12:29:30.590	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.595	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.600	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.605	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.610	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.615	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.620	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.625	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.630	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.635	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.640	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.645	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.650	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.655	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.660	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.665	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.670	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.675	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.680	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.685	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.690	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.695	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.700	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.705	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.710	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.715	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.720	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.725	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.730	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.735	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.740	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.745	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.750	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.755	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.760	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.765	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.770	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.775	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.780	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.785	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.790	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.795	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.800	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.805	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.810	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.815	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.820	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.825	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.830	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.835	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.840	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.845	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.850	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.855	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.860	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.865	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.870	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.875	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.880	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.885	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.890	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.895	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.900	0.0	-0.25	0.0	0.0
