time	State	Battery_level	Magnetometer_x	Magnetometer_y	Magnetometer_z	Pressure	Temperature	Wind_speed	Wind_angle	Wind_compensation:pitch	Wind_compensation:roll	Pitch_y	Roll_x	Yaw_z	Altitude	Velocity_x	Velocity_y	Velocity_z	Acceleration_x	Acceleration_y	Acceleration_z	Motor_1_power	Motor_2_power	Motor_3_power	Motor_4_power	time_board
2020-06-30 07:29:36.550	7.0	65.0	33.81818181818182	10.909090909090908	-84.0	98836.72727272728	345.0	0.0	0.0	0.0	0.0	95.45454545454545	-84.45454545454545	52289.09090909091	0.0	-0.2365794229236516	-0.4139647673476826	0.0	2070.5454545454545	2041.4545454545455	2574.5454545454545	72.0	72.0	72.0	72.0	205427201.1818182
2020-06-30 07:29:36.600	7.0	65.0	32.5	11.0	-88.0	98838.5	345.0	0.0	0.0	0.0	0.0	103.875	-115.875	52304.125	0.0	-0.4429869055747986	-0.23525040037930012	0.0	2071.5	2044.5	2572.0	72.0	72.0	72.0	72.0	205479861.625
2020-06-30 07:29:36.650	7.0	65.0	33.54545454545455	9.727272727272727	-85.36363636363636	98839.18181818182	345.0	0.0	0.0	0.0	0.0	105.27272727272727	-130.72727272727272	52323.0	0.0	-0.7085363675247539	-0.04111225124109875	0.0	2068.0	2043.6363636363637	2578.181818181818	72.0	72.0	72.0	72.0	205527379.1818182
2020-06-30 07:29:36.700	7.0	65.0	34.5	8.5	-88.5	98837.75	345.0	0.0	0.0	0.0	0.0	94.25	-124.875	52330.5	0.0	-1.1295278817415237	-1.1004295982420444	0.0	2069.0	2033.0	2577.0	72.0	72.0	72.0	72.0	205574881.875
2020-06-30 07:29:36.750	7.0	65.0	33.6	10.4	-88.0	98838.2	345.0	0.0	0.0	0.0	0.0	99.6	-138.0	52327.7	0.0	-1.0371808350086211	-0.41207132637500765	0.0	2071.2	2040.0	2578.4	72.0	72.0	72.0	72.0	205619866.3
2020-06-30 07:29:36.800	7.0	65.0	34.5	12.5	-85.16666666666667	98838.0	345.0	0.0	0.0	0.0	0.0	100.16666666666667	-129.5	52340.5	0.0	-0.5391486237446467	-0.7690091778834661	0.0	2070.6666666666665	2031.3333333333333	2578.6666666666665	72.0	72.0	72.0	72.0	205671661.0
2020-06-30 07:29:36.850	7.0	65.0	29.125	13.875	-88.625	98837.375	345.0	0.0	0.0	0.0	0.0	94.5	-126.25	52343.0	0.0	-1.2935195043683052	-0.897566775791347	0.0	2068.0	2038.0	2578.5	72.0	72.0	72.0	72.0	205729362.0
2020-06-30 07:29:36.900	7.0	65.0	30.1	11.1	-87.3	98839.7	345.0	0.0	0.0	0.0	0.0	88.6	-147.2	52336.0	0.0	-1.620058500766754	-0.5414147764444353	0.0	2067.2	2044.0	2576.8	72.0	72.0	72.0	72.0	205775106.2
2020-06-30 07:29:36.950	7.0	65.0	30.11111111111111	9.444444444444445	-88.55555555555556	98838.33333333333	345.0	0.0	0.0	0.0	0.0	79.44444444444444	-141.0	52327.22222222222	0.0	-1.411029252741072	-0.053072902891370996	0.0	2068.0	2046.2222222222222	2576.0	72.0	72.0	72.0	72.0	205822563.55555555
2020-06-30 07:29:37.000	7.0	65.0	34.36363636363637	8.909090909090908	-86.36363636363636	98836.45454545454	345.0	0.0	0.0	0.0	0.0	79.45454545454545	-143.8181818181818	52323.27272727273	0.0	-0.9485968134619973	-0.6254149837927385	0.0	2069.4545454545455	2041.4545454545455	2576.7272727272725	72.0	72.0	72.0	72.0	205872674.63636363
2020-06-30 07:29:37.050	7.0	65.0	34.5	11.5	-86.5	98838.8	345.0	0.0	0.0	0.0	0.0	81.7	-153.6	52311.9	0.0	-0.8180488884449005	-0.7893227458000183	0.0	2069.6	2041.2	2576.8	72.0	72.0	72.0	72.0	205925191.7
2020-06-30 07:29:37.100	7.0	65.0	33.1	11.3	-87.3	98837.0	345.0	0.0	0.0	0.0	0.0	83.1	-148.7	52324.4	0.0	-0.4232529181987047	-1.2619093669578434	0.0	2072.0	2038.8	2577.2	72.0	72.0	72.0	72.0	205975265.1
2020-06-30 07:29:37.150	7.0	65.0	31.5	10.5	-86.5	98838.8	345.0	0.0	0.0	0.0	0.0	91.1	-159.6	52322.2	0.0	-0.003364302217960352	-1.2552543997764587	0.0	2071.6	2039.6	2578.8	72.4	72.4	72.4	72.4	206025225.2
2020-06-30 07:29:37.200	7.0	65.0	31.7	10.5	-87.1	98841.2	345.0	0.0	0.0	0.0	0.0	92.9	-159.1	52325.2	0.0	-0.1684885781025514	-0.9014991916716099	0.0	2070.8	2040.4	2578.8	75.9	75.4	75.9	76.5	206075344.2
2020-06-30 07:29:37.250	7.0	65.0	30.88888888888889	8.444444444444445	-85.33333333333333	98836.33333333333	345.0	0.0	0.0	0.0	0.0	90.33333333333333	-171.33333333333334	52310.11111111111	0.0	-0.01647234780506955	-0.5738507575458951	0.0	2070.6666666666665	2047.5555555555557	2578.222222222222	78.88888888888889	79.88888888888889	78.33333333333333	81.0	206122822.44444445
2020-06-30 07:29:37.300	7.0	65.0	30.90909090909091	11.272727272727273	-87.81818181818181	98837.54545454546	345.0	0.0	0.0	0.0	0.0	86.54545454545455	-147.1818181818182	52305.09090909091	0.0	-0.0811515182934024	-0.5237868966704066	0.0	2071.6363636363635	2036.3636363636363	2579.2727272727275	83.63636363636364	83.63636363636364	83.72727272727273	84.27272727272727	206172898.1818182
2020-06-30 07:29:37.350	7.0	65.0	33.0	10.6	-85.6	98840.6	345.0	0.0	0.0	0.0	0.0	77.8	-141.7	52325.8	0.0	0.335323202246218	-0.2422657161951065	0.0	2074.0	2041.6	2579.2	88.6	86.8	88.5	87.6	206225405.5
2020-06-30 07:29:37.400	7.0	65.0	33.4	11.0	-86.2	98838.2	345.0	0.0	0.0	0.0	0.0	83.6	-134.4	52319.5	0.0	0.40955463498830796	-0.6393353253602981	0.0	2070.4	2040.8	2578.0	91.2	92.4	90.8	93.4	206275509.1
2020-06-30 07:29:37.450	7.0	65.0	31.9	11.1	-85.7	98837.3	345.0	0.0	0.0	0.0	0.0	86.3	-155.6	52322.0	0.0	0.2889242023229599	-1.020777228474617	0.0	2073.6	2042.4	2578.4	96.5	95.0	95.7	96.3	206325509.1
2020-06-30 07:29:37.500	7.0	65.0	31.1	10.9	-85.1	98838.4	345.0	0.0	0.0	0.0	0.0	92.2	-162.7	52342.6	0.0	0.6066439613699913	-0.6539969339966774	0.0	2073.6	2040.8	2578.0	100.2	99.1	99.9	100.3	206375521.5
2020-06-30 07:29:37.550	7.0	65.0	29.9	7.3	-89.7	98843.9	345.0	0.0	0.0	0.0	0.0	106.4	-166.5	52408.6	0.0	0.6176244974136352	-0.32500311653129754	0.0	2071.2	2041.6	2581.2	107.7	99.6	107.6	100.8	206425609.9
2020-06-30 07:29:37.600	7.0	65.0	31.0	9.4	-88.8	98834.3	345.0	0.0	0.0	0.0	0.0	104.8	-172.8	52625.2	0.0	-1.3172040075063705	-0.727093118429184	0.0	2064.4	2042.4	2573.2	117.8	97.6	117.4	98.9	206475625.1
2020-06-30 07:29:37.650	7.0	65.0	29.7	12.1	-87.5	98836.1	345.0	0.0	0.0	0.0	0.0	107.6	-154.7	52766.8	0.0	-2.0147468209266663	-2.9155600666999817	0.0	2070.0	2046.8	2573.6	116.2	106.8	116.4	108.1	206525731.9
2020-06-30 07:29:37.700	7.0	65.0	30.444444444444443	10.88888888888889	-86.0	98840.33333333333	345.0	0.0	0.0	0.0	0.0	129.77777777777777	-143.0	52738.22222222222	0.0	-0.5478779955042733	-2.0746075577206082	0.0	2075.1111111111113	2040.0	2577.777777777778	116.66666666666667	113.77777777777777	116.44444444444444	115.11111111111111	206573262.1111111
2020-06-30 07:29:37.750	7.0	65.0	32.9	9.7	-84.1	98841.8	345.0	0.0	0.0	0.0	0.0	95.6	-166.6	52779.3	0.0	-0.324159381352365	-0.4297619670629501	0.0	2068.8	2035.2	2583.2	123.5	116.1	122.7	117.1	206621273.3
2020-06-30 07:29:37.800	7.0	65.0	33.714285714285715	12.285714285714286	-82.28571428571429	98844.71428571429	345.0	0.0	0.0	0.0	0.0	113.42857142857143	-196.28571428571428	52947.857142857145	0.0	-1.0220553960118974	1.3152722035135542	0.0	2071.4285714285716	2036.0	2577.1428571428573	133.0	114.71428571428571	132.28571428571428	116.28571428571429	206680471.7142857
2020-06-30 07:29:37.850	7.0	65.0	30.875	13.125	-87.125	98841.875	345.0	0.0	0.0	0.0	0.0	101.75	-247.875	53147.5	0.0	-1.6148565113544464	-0.9145194557495415	0.0	2072.0	2055.0	2580.0	140.25	115.375	138.875	117.375	206728377.875
2020-06-30 07:29:37.900	7.0	65.0	31.333333333333332	12.666666666666666	-84.88888888888889	98838.66666666667	345.0	0.0	0.0	0.0	0.0	109.88888888888889	-242.22222222222223	53267.77777777778	0.0	0.39553895095984143	-2.841140243742201	0.0	2076.4444444444443	2040.888888888889	2579.1111111111113	139.55555555555554	124.0	139.0	125.22222222222223	206775603.66666666
2020-06-30 07:29:37.950	7.0	65.0	32.111111111111114	12.555555555555555	-86.55555555555556	98839.33333333333	345.0	0.0	0.0	0.0	0.0	149.55555555555554	-284.77777777777777	53373.444444444445	0.0	1.0148231552706823	-2.8176645967695446	0.0	2072.0	2037.3333333333333	2572.0	145.88888888888889	125.44444444444444	144.66666666666666	127.88888888888889	206824028.44444445
2020-06-30 07:29:38.000	7.0	65.0	33.111111111111114	10.0	-86.22222222222223	98842.0	345.0	0.0	0.0	0.0	0.0	184.77777777777777	-377.44444444444446	53585.0	0.0	-1.6967561062839296	-2.3383633295694985	0.0	2061.3333333333335	2042.6666666666667	2577.3333333333335	154.11111111111111	124.11111111111111	153.66666666666666	127.66666666666667	206875711.55555555
2020-06-30 07:29:38.050	7.0	65.0	31.11111111111111	11.333333333333334	-85.77777777777777	98841.0	345.0	0.0	0.0	0.0	0.0	157.66666666666666	-361.0	53675.22222222222	0.0	-4.1747843689388695	-1.8191898531383939	0.0	2063.5555555555557	2031.111111111111	2576.8888888888887	152.77777777777777	134.66666666666666	151.11111111111111	137.44444444444446	206925801.0
2020-06-30 07:29:38.100	7.0	65.0	29.2	12.0	-86.4	98847.2	345.0	0.0	0.0	0.0	0.0	200.3	-368.4	53849.8	0.0	-2.9004695892333983	-2.3481005907058714	0.0	2073.6	2041.6	2596.0	160.8	134.0	160.8	136.1	206976061.6
2020-06-30 07:29:38.150	7.0	65.0	31.666666666666668	13.0	-86.77777777777777	98844.66666666667	345.0	0.0	0.0	0.0	0.0	228.33333333333334	-396.77777777777777	54023.333333333336	0.0	-2.5441307889090643	-2.120975719557868	0.0	2065.777777777778	2041.7777777777778	2572.4444444444443	169.88888888888889	132.0	170.0	135.88888888888889	207025902.1111111
