	leftRight	frontBack	angular	Roll_Mean	Roll_SD	Roll_FFT_Mean_Real	Roll_FFT_Mean_Imag	Roll_FFT_SD	Pitch_Mean	Pitch_SD	Pitch_FFT_Mean_Real	Pitch_FFT_Mean_Imag	Pitch_FFT_SD	Yaw_Mean	Yaw_SD	Yaw_FFT_Mean_Real	Yaw_FFT_Mean_Imag	Yaw_FFT_SD
147	0.0	0.0	0.25	-862.24	2147.3257280626985	3324.0	-1.4551915228366852e-13	16021.058142332548	-2004.56	300.94120090143855	-2570.0	-1.0913936421275138e-13	14100.936848309053	6842.9	1742.865643129154	4115.999999999998	2.9103830456733704e-13	49761.44689415693
148	0.0	0.0	0.25	-2422.7450980392155	526.6066301027055	-3114.9999999999995	-2.496652122513921e-13	17429.693083930077	1481.0980392156862	1831.261402345838	-1334.0000000000002	-2.8533167114444807e-13	16766.815440029153	13054.137254901962	1809.4842946358062	9963.0	0.0	93587.71291147145
149	0.0	0.0	0.25	-327.2352941176471	568.0987413564616	-1459.0	-7.133291778611202e-14	4448.8306328742165	3476.705882352941	832.2595347021582	4235.999999999999	1.4266583557222404e-13	25176.247337520337	19823.823529411766	2051.5340382344625	16333.999999999993	-8.559950134333442e-13	141386.10885444158
150	0.0	0.0	0.0	-301.1509433962264	975.4190661323888	571.0000000000001	6.864110956776817e-14	7409.9307689073585	-327.49056603773585	854.6842873500574	1516.0000000000002	1.3728221913553633e-13	6488.583435542769	26115.0	1405.6841347872048	23479.99999999999	-5.491288765421453e-13	188941.9375443155
151	0.0	0.0	0.0	-562.990328820116	2198.738187884583	-2218.0000000000005	1.35104822236288e-12	51559.26950607427	-584.7098646034816	2005.5176502377785	-1183.0000000000005	0.0	47484.540852787024	29786.81237911025	644.1089879795813	28335.000000000015	2.2517470372714664e-13	676847.1289597083
152	0.0	0.0	0.0	1300.5892857142858	88.3440467688106	1308.9999999999993	-1.0150610510858573e-14	9666.922985107516	2189.3571428571427	588.8225062593574	2857.0	2.2737367544323206e-13	16723.55712759699	30245.178571428572	121.93501008190167	30414.0	4.872293045212115e-14	224283.27517226958
153	0.0	0.0	0.0	1369.7833333333333	230.2597874623839	1525.9999999999995	0.0	10650.393466910038	-1282.4	1089.3348306803255	742.9999999999998	-1.2126596023639043e-13	13012.30029625815	29845.133333333335	66.18067861711769	29997.000000000007	-3.031649005909761e-14	229225.56970154966
154	0.0	0.0	-0.25	230.2565445026178	531.049856314569	877.9999999999995	0.0	11278.800911444441	-1246.1387434554974	730.6413478441889	-2635.0	9.142564541382317e-13	28110.062611100664	29994.1832460733	432.1303709765759	29807.999999999996	-7.466427708795557e-12	585533.5254825294
155	0.0	0.0	-0.25	-1038.5294117647059	351.13733154641415	-1696.0	-7.133291778611202e-14	7643.131753411032	-1053.5098039215686	361.377993001029	-1545.0	-3.566645889305601e-14	7802.3906592787325	25729.156862745098	1178.757960030496	27657.99999999999	4.279975067166721e-13	181844.33776997292
156	0.0	0.0	-0.25	-180.19607843137254	104.58714718917578	-460.0	-2.6749844169792007e-14	1415.0137808516213	413.8235294117647	289.29147428402655	-255.00000000000014	-3.566645889305601e-14	3596.7885675974894	21488.725490196077	1196.5923524649909	23569.99999999999	0.0	151879.91993347902
157	0.0	0.0	-0.25	-30.62	90.76626906511032	-119.0	-6.8212102632969615e-15	666.8163165370206	770.88	62.9322302163208	834.9999999999998	0.0	5404.960406885512	17334.86	1219.4015747078565	19358.0	0.0	121344.48239207253
158	0.0	0.0	-0.25	-34.61538461538461	75.8921689094148	-106.0	0.0	592.0912091899355	500.0769230769231	92.69819642960576	670.0	1.311771204480185e-14	3605.8194630347202	13271.826923076924	1076.4522519896593	15185.000000000005	1.3992226181121974e-13	94810.45838935702
159	0.0	0.0	-0.25	-988.7551020408164	614.2379227459627	-57.99999999999963	-7.424446545085128e-14	8147.880399220402	-693.0204081632653	573.1539483970242	243.00000000000017	2.598556290779795e-13	6290.572708426475	10097.448979591836	744.210280280022	11418.999999999998	2.2273339635255385e-13	69947.91173437561
160	0.0	0.0	-0.25	-2611.818181818182	208.18558948549125	-2120.999999999999	-3.307253460992466e-14	19315.09277741114	-2399.836363636364	211.94963069185386	-1787.0000000000002	1.0335167065601457e-15	17777.350139995557	7640.890909090909	759.4826869228403	8830.000000000002	1.3229013843969865e-13	56256.845192385255
