time	leftRight	frontBack	up	angular	State	Battery_level	Magnetometer_x	Magnetometer_y	Magnetometer_z	Pressure	Temperature	Wind_speed	Wind_angle	Wind_compensation:pitch	Wind_compensation:roll	Pitch_y	Roll_x	Yaw_z	Altitude	Velocity_x	Velocity_y	Velocity_z	Acceleration_x	Acceleration_y	Acceleration_z	Motor_1_power	Motor_2_power	Motor_3_power	Motor_4_power	time_board	_merge
1970-01-01 00:00:34.628	0.0	-0.25	0.0	0.0	3	76	-68	-26	-88	98487	525	0.16251933574676514	-69.84281921386719	0.0	0.0	-10918.0	232.0	-98680.0	734	546.6904907226561	51.06468963623047	0.0	2048.0	2024.0	2568.0	181	169	189	183	1556713478179	both
1970-01-01 00:00:34.659	0.0	-0.25	0.0	0.0	3	76	-71	-23	-89	98470	525	0.16477759182453156	-70.00972747802734	0.0	0.0	-10758.0	220.0	-98651.0	737	621.3335571289062	56.42855453491211	0.0	2060.0	2100.0	2572.0	182	166	190	182	1556730513641	both
1970-01-01 00:00:34.692	0.0	-0.25	0.0	0.0	3	76	-69	-29	-91	98476	525	0.16640879213809967	-70.00666046142578	0.0	0.0	-10578.0	146.0	-98606.0	739	688.7380981445312	58.48544692993164	0.0	2024.0	2036.0	2580.0	183	163	191	182	1556745543334	both
1970-01-01 00:00:34.724	0.0	-0.25	0.0	0.0	3	76	-71	-23	-91	98491	525	0.16749250888824466	-70.8060302734375	0.0	0.0	-10344.0	50.0	-98608.0	740	766.90966796875	43.49631118774414	0.0	2040.0	2104.0	2580.0	181	165	191	184	1556762578369	both
1970-01-01 00:00:34.758	0.0	-0.25	0.0	0.0	3	76	-75	-25	-85	98478	525	0.16878962516784668	-70.74049377441406	0.0	0.0	-10172.0	32.0	-98583.0	745	822.7716064453125	41.71638870239258	0.0	2012.0	2052.0	2600.0	181	162	192	180	1556777608459	both
1970-01-01 00:00:34.850	0.0	-0.25	0.0	0.0	3	76	-69	-25	-83	98461	525	0.16833458840847015	-69.97594451904297	0.0	0.0	-9597.0	55.0	-98564.0	751	920.0191650390624	51.41419219970703	0.0	2112.0	2064.0	2580.0	178	163	191	184	1556823704376	both
1970-01-01 00:00:34.882	0.0	-0.25	0.0	0.0	3	76	-69	-21	-89	98491	525	0.1709909737110138	-69.85610961914061	0.0	0.0	-9511.0	67.0	-98543.0	755	962.0772705078124	63.15033721923828	0.0	2100.0	2036.0	2576.0	180	160	190	182	1556838733978	both
1970-01-01 00:00:34.913	0.0	-0.25	0.0	0.0	3	76	-67	-23	-95	98488	525	0.1695917695760727	-69.48429870605469	0.0	0.0	-9464.0	86.0	-98569.0	759	981.6062622070312	73.89410400390625	0.0	2024.0	2008.0	2576.0	175	163	187	184	1556853764068	both
1970-01-01 00:00:34.973	0.0	-0.25	0.0	0.0	3	76	-69	-29	-91	98458	525	0.1698361337184906	-69.28215026855469	0.0	0.0	-9386.0	207.0	-98556.0	763	1040.1070556640623	76.67328643798828	0.0	1972.0	2016.0	2572.0	180	157	195	177	1556882824188	both
1970-01-01 00:00:35.075	0.0	-0.25	0.0	0.0	3	76	-75	-27	-87	98467	525	0.16749824583530426	-70.12063598632811	0.0	0.0	-9003.0	266.0	-98716.0	764	1104.271484375	32.976791381835945	0.0	2016.0	2064.0	2568.0	174	161	193	187	1556933929534	both
1970-01-01 00:00:35.170	0.0	-0.25	0.0	0.0	3	76	-72	-28	-88	98491	525	0.16500112414360046	-68.59715270996094	0.0	0.0	-8720.0	108.0	-98871.0	764	1134.1187744140625	59.90936660766602	0.0	2072.0	2024.0	2560.0	172	166	188	192	1557516024749	both
1970-01-01 00:00:35.201	0.0	-0.25	0.0	0.0	3	76	-69	-21	-87	98494	525	0.16460266709327698	-68.34745788574219	0.0	0.0	-8758.0	118.0	-98884.0	765	1145.7872314453125	61.25565719604492	0.0	2040.0	2044.0	2564.0	174	165	189	189	1557530054809	both
1970-01-01 00:00:35.235	0.0	-0.25	0.0	0.0	3	76	-69	-27	-83	98509	525	0.16430987417697904	-68.16256713867189	0.0	0.0	-8878.0	72.0	-98940.0	767	1222.658447265625	67.99116516113281	0.0	2052.0	2024.0	2552.0	173	165	188	189	1557547089935	both
1970-01-01 00:00:35.326	0.0	-0.25	0.0	0.0	3	76	-67	-25	-87	98485	525	0.17182886600494385	-70.29460906982422	0.0	0.0	-9334.0	171.0	-99151.0	768	1395.1109619140625	52.01528549194336	0.0	1980.0	2056.0	2560.0	172	169	185	191	1557591180206	both
1970-01-01 00:00:35.357	0.0	-0.25	0.0	0.0	3	76	-71	-29	-85	98478	525	0.171954944729805	-70.20573425292969	0.0	0.0	-9403.0	183.0	-99213.0	769	1387.0364990234375	46.440208435058594	0.0	2040.0	2044.0	2556.0	170	171	184	191	1557606210235	both
1970-01-01 00:00:35.423	0.0	-0.25	0.0	0.0	3	76	-74	-28	-82	98484	525	0.1684846729040146	-68.80963897705078	0.0	0.0	-9600.0	285.0	-99401.0	770	1423.9954833984375	79.3270492553711	0.0	2040.0	2024.0	2560.0	167	173	182	194	1557638275665	both
1970-01-01 00:00:35.456	0.0	-0.25	0.0	0.0	3	76	-71	-33	-81	98470	525	0.16846895217895508	-68.27008056640625	0.0	0.0	-9623.0	274.0	-99487.0	769	1436.723876953125	95.1954345703125	0.0	2008.0	2020.0	2560.0	169	171	184	195	1557655310546	both
1970-01-01 00:00:35.491	0.0	-0.25	0.0	0.0	3	76	-70	-34	-84	98481	525	0.16776710748672485	-68.09465026855469	0.0	0.0	-9613.0	236.0	-99605.0	769	1440.5511474609375	108.62688446044922	0.0	1968.0	2052.0	2568.0	166	175	180	198	1557672345642	both
1970-01-01 00:00:35.523	0.0	-0.25	0.0	0.0	3	76	-75	-29	-87	98503	525	0.1675291210412979	-67.95890045166016	0.0	0.0	-9616.0	151.0	-99711.0	769	1492.2647705078125	94.8883819580078	0.0	2020.0	2008.0	2556.0	166	174	179	199	1557687375762	both
1970-01-01 00:00:36.449	0.0	0.25	0.0	0.0	8	75	-70	18	-84	98497	525	0.15212923288345334	-69.50657653808594	0.0	0.0	6210.0	1535.0	-100160.0	771	377.69659423828125	6.826890468597412	0.0	2004.0	1992.0	2568.0	164	175	181	193	1558676303497	both
1970-01-01 00:00:36.479	0.0	0.25	0.0	0.0	3	75	-73	13	-81	98452	525	0.15166844427585602	-69.35795593261719	0.0	0.0	5185.0	1752.0	-100178.0	767	336.15771484375	6.64579963684082	0.0	2016.0	2040.0	2560.0	171	179	183	185	1558690333648	both
1970-01-01 00:00:36.510	0.0	0.25	0.0	0.0	3	75	-77	15	-81	98470	525	0.15163499116897586	-69.09436798095703	0.0	0.0	4353.0	2007.0	-100165.0	761	331.56341552734375	15.467336654663086	0.0	2060.0	2092.0	2568.0	177	180	186	181	1558705363922	both
1970-01-01 00:00:36.575	0.0	0.25	0.0	0.0	3	75	-75	13	-81	98491	525	0.14173351228237152	-66.80014038085939	0.0	0.0	3503.0	2028.0	-100070.0	754	207.99639892578125	44.0272216796875	0.0	2016.0	2084.0	2572.0	180	179	185	180	1558737429046	both
1970-01-01 00:00:36.637	0.0	0.25	0.0	0.0	3	75	-72	12	-84	98494	525	0.13885560631752014	-64.76396179199219	0.0	0.0	3813.0	1862.0	-100027.0	747	108.71576690673828	56.021339416503906	0.0	2100.0	2092.0	2560.0	177	180	182	188	1558766488952	both
1970-01-01 00:00:36.670	0.0	0.25	0.0	0.0	3	75	-75	15	-81	98458	525	0.136446014046669	-63.550331115722656	0.0	0.0	4349.0	1711.0	-99946.0	743	58.43301391601562	66.82144165039061	0.0	2032.0	2092.0	2584.0	180	177	187	185	1558784524322	both
1970-01-01 00:00:36.700	0.0	0.25	0.0	0.0	3	75	-68	14	-80	98449	525	0.13611726462841034	-62.7739486694336	0.0	0.0	4797.0	1606.0	-99873.0	740	23.65403175354004	83.5627670288086	0.0	2068.0	2088.0	2584.0	181	177	187	185	1558798554107	both
1970-01-01 00:00:36.766	0.0	0.25	0.0	0.0	3	75	-70	10	-88	98473	525	0.13342438638210294	-61.26021957397461	0.0	0.0	5851.0	1276.0	-99741.0	734	-57.98308563232422	102.29418182373048	0.0	2036.0	2080.0	2584.0	180	177	186	188	1558830619323	both
1970-01-01 00:00:36.830	0.0	0.25	0.0	0.0	3	75	-78	22	-82	98509	525	0.131179079413414	-60.17963027954102	0.0	0.0	6552.0	920.0	-99706.0	730	-139.00814819335938	112.65821075439452	0.0	2080.0	2076.0	2608.0	182	177	186	186	1558862684661	both
1970-01-01 00:00:36.925	0.0	0.25	0.0	0.0	3	75	-65	19	-85	98488	525	0.12705250084400174	-57.86355209350586	0.0	0.0	6978.0	589.0	-99638.0	727	-290.3391418457031	114.1417007446289	0.0	2116.0	2084.0	2604.0	183	179	181	185	1558908779724	both
1970-01-01 00:00:36.986	0.0	0.25	0.0	0.0	3	75	-71	21	-83	98464	525	0.1231239289045334	-56.519996643066406	0.0	0.0	7028.0	518.0	-99688.0	729	-384.9251708984375	103.48446655273438	0.0	2040.0	2048.0	2584.0	179	182	178	185	1558938839996	both
1970-01-01 00:00:37.021	0.0	0.25	0.0	0.0	3	75	-68	24	-84	98476	525	0.1216008961200714	-55.30413818359375	0.0	0.0	6956.0	503.0	-99693.0	729	-447.4945068359375	107.96221923828124	0.0	2136.0	2092.0	2592.0	183	181	178	181	1558955875091	both
1970-01-01 00:00:37.181	0.0	0.25	0.0	0.0	3	75	-68	22	-84	98478	525	0.11789089441299437	-49.90068817138672	0.0	0.0	6036.0	277.0	-99709.0	726	-649.249267578125	131.96672058105472	0.0	2116.0	2080.0	2596.0	184	185	174	180	1559569035461	both
1970-01-01 00:00:37.369	0.0	0.25	0.0	0.0	3	75	-69	17	-85	98497	525	0.1094738319516182	-40.41714859008789	0.0	0.0	5612.0	-217.0	-99677.0	724	-951.7063598632812	143.26426696777344	0.0	2044.0	2140.0	2556.0	188	187	168	181	1559659221008	both
1970-01-01 00:00:37.402	0.0	0.25	0.0	0.0	3	75	-72	20	-84	98461	525	0.10905687510967256	-40.16262817382813	0.0	0.0	5586.0	-376.0	-99671.0	725	-970.3804931640624	132.56988525390622	0.0	1992.0	2052.0	2584.0	192	184	169	178	1559677256042	both
1970-01-01 00:00:37.432	0.0	0.25	0.0	0.0	3	75	-63	21	-83	98488	525	0.10810355842113496	-38.63999938964844	0.0	0.0	5575.0	-505.0	-99700.0	724	-1001.785888671875	131.6337890625	0.0	2028.0	2080.0	2556.0	190	185	168	181	1559691286315	both
1970-01-01 00:00:37.527	0.0	0.25	0.0	0.0	3	75	-69	25	-83	98485	525	0.1031307652592659	-34.457542419433594	0.0	0.0	5674.0	-727.0	-99715.0	726	-1118.6839599609377	97.37897491455078	0.0	2104.0	2020.0	2548.0	189	187	166	180	1559738381469	both
1970-01-01 00:00:37.558	0.0	0.25	0.0	0.0	3	75	-67	25	-85	98503	525	0.10290456563234328	-34.24419403076172	0.0	0.0	5723.0	-715.0	-99727.0	727	-1126.8974609375	89.8709487915039	0.0	2144.0	2076.0	2564.0	190	186	168	178	1559753411743	both
1970-01-01 00:00:37.592	0.0	0.25	0.0	0.0	3	75	-69	17	-87	98482	525	0.10302621126174928	-32.839473724365234	0.0	0.0	5721.0	-618.0	-99779.0	728	-1182.322998046875	88.93282318115234	0.0	2104.0	1968.0	2548.0	186	191	164	179	1559770446777	both
1970-01-01 00:00:37.623	0.0	0.25	0.0	0.0	3	75	-68	28	-86	98491	525	0.10366094857454301	-31.06675720214844	0.0	0.0	5693.0	-545.0	-99828.0	729	-1198.8740234375	96.37301635742188	0.0	2136.0	1992.0	2572.0	186	191	163	180	1559784476837	both
1970-01-01 00:00:37.688	0.0	0.25	0.0	0.0	3	75	-66	16	-80	98452	525	0.1053864061832428	-32.1156005859375	0.0	0.0	5663.0	-491.0	-99693.0	732	-1160.5821533203125	129.99354553222656	0.0	2104.0	1960.0	2592.0	194	183	170	170	1559814537078	both
1970-01-01 00:00:37.758	0.0	0.25	0.0	0.0	3	75	-67	23	-81	98512	525	0.1064857542514801	-31.42403221130371	0.0	0.0	5803.0	-480.0	-99772.0	734	-1223.5811767578125	158.30694580078125	0.0	2104.0	2020.0	2568.0	185	193	159	182	1559850612243	both
1970-01-01 00:00:37.823	0.0	0.25	0.0	0.0	3	75	-67	21	-81	98467	525	0.10713375359773636	-31.095399856567386	0.0	0.0	6007.0	-306.0	-99887.0	735	-1241.80419921875	134.57646179199222	0.0	2104.0	1964.0	2584.0	183	195	160	181	1559882677368	both
1970-01-01 00:00:37.919	0.0	0.25	0.0	0.0	3	74	-67	21	-85	98494	525	0.10899309068918228	-30.99103546142578	0.0	0.0	6159.0	-45.0	-100073.0	737	-1263.4267578125	124.11878967285156	0.0	2072.0	2016.0	2572.0	184	194	161	179	1559929772583	both
1970-01-01 00:00:38.906	0.0	0.25	0.0	0.0	3	74	-67	-23	-89	98470	525	0.11576268076896667	-9.773351669311523	0.0	0.0	-6241.0	-331.0	-99289.0	787	-195.5292205810547	37.70378112792969	0.0	2028.0	2000.0	2556.0	190	185	163	165	1560947760375	both
1970-01-01 00:00:38.936	0.0	0.25	0.0	0.0	3	74	-67	-17	-79	98503	525	0.11639490723609924	-10.147579193115234	0.0	0.0	-4667.0	-166.0	-99346.0	787	-163.89581298828125	40.38811874389648	0.0	2060.0	2004.0	2536.0	184	186	164	169	1560961790435	both
1970-01-01 00:00:38.966	0.0	0.25	0.0	0.0	3	74	-66	-10	-82	98440	524	0.11752072721719742	-10.724787712097168	0.0	0.0	-3001.0	-108.0	-99334.0	783	-139.51927185058594	45.1192741394043	0.0	2084.0	2020.0	2544.0	189	181	168	168	1560976820495	both
1970-01-01 00:00:38.997	0.0	0.25	0.0	0.0	3	74	-62	-8	-88	98515	524	0.1166584938764572	-9.880898475646973	0.0	0.0	-1165.0	-5.0	-99309.0	780	-137.73443603515622	34.13241195678711	0.0	2040.0	2004.0	2596.0	187	179	174	170	1560991850799	both
1970-01-01 00:00:39.031	0.0	0.25	0.0	0.0	3	74	-64	4	-88	98485	524	0.11678774654865265	-11.368745803833008	0.0	0.0	694.0	40.0	-99283.0	779	-114.36547088623048	32.79825210571289	0.0	1964.0	1996.0	2588.0	187	175	177	171	1561006880676	both
1970-01-01 00:00:39.062	0.0	0.25	0.0	0.0	3	74	-65	9	-87	98455	525	0.11640623956918715	-11.302495956420898	0.0	0.0	2757.0	110.0	-99316.0	778	-114.39752197265624	26.293743133544922	0.0	2024.0	1980.0	2592.0	182	177	176	176	1561023915740	both
1970-01-01 00:00:39.127	0.0	0.25	0.0	0.0	3	74	-66	12	-84	98509	525	0.11617530137300493	-12.100435256958008	0.0	0.0	6142.0	303.0	-99278.0	772	-130.81759643554688	19.863784790039066	0.0	2056.0	2004.0	2592.0	185	175	182	176	1561054980987	both
1970-01-01 00:00:39.158	0.0	0.25	0.0	0.0	3	74	-64	14	-90	98473	524	0.1168730929493904	-11.604300498962402	0.0	0.0	7409.0	384.0	-99263.0	772	-165.20779418945312	26.64628601074219	0.0	1996.0	1980.0	2584.0	185	174	182	176	1561605011444	both
1970-01-01 00:00:39.224	0.0	0.25	0.0	0.0	3	74	-61	19	-83	98485	525	0.11616893112659454	-11.63314151763916	0.0	0.0	9434.0	389.0	-99196.0	769	-246.6256561279297	28.18707656860352	0.0	2024.0	1992.0	2584.0	184	178	179	180	1561637076171	both
1970-01-01 00:00:39.292	0.0	0.25	0.0	0.0	3	74	-67	25	-81	98488	524	0.11575641483068465	-12.156237602233887	0.0	0.0	10689.0	417.0	-99177.0	766	-325.1523742675781	25.55483055114746	0.0	2076.0	2096.0	2564.0	187	178	183	178	1561671146392	both
1970-01-01 00:00:39.323	0.0	0.25	0.0	0.0	3	74	-64	26	-82	98479	524	0.11728895455598833	-12.19702434539795	0.0	0.0	11009.0	413.0	-99167.0	764	-364.1144104003906	37.25619125366211	0.0	2052.0	2084.0	2560.0	188	179	182	179	1561686176544	both
1970-01-01 00:00:39.448	0.0	0.25	0.0	0.0	3	74	-68	26	-82	98473	524	0.11808961629867555	-12.017550468444824	0.0	0.0	11364.0	118.0	-98993.0	757	-549.8477783203125	44.71374893188477	0.0	1996.0	2076.0	2572.0	195	180	180	176	1561747302093	both
1970-01-01 00:00:39.479	0.0	0.25	0.0	0.0	3	74	-66	28	-84	98467	524	0.11773186177015305	-12.717857360839846	0.0	0.0	11189.0	50.0	-98949.0	757	-584.7177734375	43.32122421264648	0.0	2020.0	2072.0	2572.0	197	178	182	172	1561762332214	both
1970-01-01 00:00:39.544	0.0	0.25	0.0	0.0	3	74	-64	22	-82	98485	524	0.1192830726504326	-12.426270484924315	0.0	0.0	10709.0	-42.0	-98922.0	752	-665.9339599609375	48.90385437011719	0.0	2056.0	2028.0	2564.0	197	183	178	173	1561794397369	both
1970-01-01 00:00:39.574	0.0	0.25	0.0	0.0	3	74	-67	23	-79	98473	524	0.11990441381931305	-12.604891777038574	0.0	0.0	10471.0	-107.0	-98933.0	751	-700.33740234375	52.85689163208008	0.0	2088.0	2032.0	2564.0	196	185	175	175	1561808427307	both
1970-01-01 00:00:39.670	0.0	0.25	0.0	0.0	3	74	-64	24	-84	98467	524	0.11942405253648758	-10.934087753295898	0.0	0.0	9872.0	-403.0	-98786.0	743	-842.062255859375	43.25479507446289	0.0	2148.0	2016.0	2608.0	203	181	177	172	1561855522369	both
1970-01-01 00:00:39.704	0.0	0.25	0.0	0.0	3	74	-67	27	-85	98458	524	0.11771871894598007	-10.89324951171875	0.0	0.0	9761.0	-504.0	-98792.0	741	-879.1141967773438	22.319101333618164	0.0	2116.0	2132.0	2576.0	198	187	172	176	1561872557861	both
1970-01-01 00:00:39.736	0.0	0.25	0.0	0.0	3	74	-62	26	-86	98503	524	0.117942713201046	-11.261110305786133	0.0	0.0	9704.0	-578.0	-98838.0	740	-906.1216430664062	16.365345001220707	0.0	2116.0	2104.0	2584.0	198	184	175	175	1561886587646	both
1970-01-01 00:00:39.799	0.0	0.25	0.0	0.0	3	74	-64	26	-82	98440	524	0.11689657717943193	-11.599976539611815	0.0	0.0	9566.0	-669.0	-98856.0	739	-970.6604614257812	-5.074522972106934	0.0	2168.0	2048.0	2576.0	198	184	173	175	1561918653167	both
1970-01-01 00:00:39.869	0.0	0.25	0.0	0.0	3	74	-64	30	-84	98500	524	0.117217518389225	-10.982316970825195	0.0	0.0	9559.0	-840.0	-98828.0	738	-1012.7025146484376	-19.77463722229004	0.0	2068.0	2040.0	2568.0	201	180	175	173	1561953723144	both
1970-01-01 00:00:39.900	0.0	0.25	0.0	0.0	3	74	-57	27	-87	98497	524	0.11723870784044264	-11.180840492248537	0.0	0.0	9562.0	-892.0	-98831.0	736	-1077.046630859375	-22.34296989440918	0.0	2112.0	2032.0	2564.0	201	181	174	174	1561967753356	both
1970-01-01 00:00:40.002	0.0	0.25	0.0	0.0	3	74	-63	31	-85	98491	524	0.11652564257383348	-7.19660758972168	0.0	0.0	9668.0	-947.0	-98916.0	738	-1291.196533203125	-17.325000762939453	0.0	2064.0	2092.0	2560.0	199	180	176	172	1562016853729	both
1970-01-01 00:00:40.069	0.0	0.25	0.0	0.0	3	74	-68	32	-90	98477	524	0.11408556997776033	-7.086212635040282	0.0	0.0	9805.0	-977.0	-99010.0	741	-1312.0142822265625	-18.10921859741211	0.0	2088.0	2016.0	2576.0	197	181	172	175	1562050923522	both
1970-01-01 00:00:40.100	0.0	0.25	0.0	0.0	3	74	-62	36	-82	98485	524	0.11367788165807725	-7.78004264831543	0.0	0.0	9841.0	-883.0	-99119.0	744	-1338.1744384765625	-42.01981735229492	0.0	2096.0	2036.0	2552.0	190	187	167	178	1562065953857	both
1970-01-01 00:00:41.900	0.0	0.0	0.0	0.25	4	74	-75	7	-97	98503	524	0.1048637181520462	-35.7681999206543	0.0	0.0	2565.0	953.0	-99438.0	745	-15.677984237670898	-86.41236114501953	0.0	2144.0	2052.0	2576.0	187	176	178	179	1564016753692	both
1970-01-01 00:00:41.930	0.0	0.0	0.0	0.25	3	74	-76	4	-98	98503	524	0.10472718626260756	-37.07708358764648	0.0	0.0	2380.0	992.0	-99374.0	744	-11.654397010803224	-86.91342163085938	0.0	2108.0	2040.0	2612.0	146	216	146	212	1564030783966	both
1970-01-01 00:00:42.030	0.0	0.0	0.0	0.25	3	74	-75	5	-97	98497	524	0.10290694236755372	-40.58288192749024	0.0	0.0	1832.0	276.0	-97536.0	740	-6.353065490722656	-102.5594482421875	0.0	2052.0	1980.0	2580.0	174	189	166	189	1564079884185	both
1970-01-01 00:00:42.128	0.0	0.0	0.0	0.25	3	74	-71	3	-95	98485	524	0.103143148124218	-41.82247161865234	0.0	0.0	1544.0	-116.0	-96385.0	741	-2.4005279541015625	-101.44784545898438	0.0	2120.0	2084.0	2560.0	180	183	167	185	1564106939819	both
1970-01-01 00:00:42.194	0.0	0.0	0.0	0.25	3	74	-73	5	-97	98494	524	0.1021963581442833	-42.0738639831543	0.0	0.0	1500.0	-173.0	-95254.0	741	-11.306748390197756	-93.53628540039062	0.0	2080.0	2028.0	2560.0	180	181	172	181	1564131989440	both
1970-01-01 00:00:42.225	0.0	0.0	0.0	0.25	3	74	-74	0	-98	98471	524	0.10291748493909836	-44.49011993408203	0.0	0.0	1405.0	-278.0	-93519.0	741	-3.587696313858032	-93.6089096069336	0.0	2124.0	2068.0	2592.0	181	179	173	180	1564703064605	both
1970-01-01 00:00:42.256	0.0	0.0	0.0	0.25	3	74	-73	-1	-103	98477	524	0.1024858057498932	-44.80974578857422	0.0	0.0	1416.0	-268.0	-92415.0	741	-3.078143119812012	-94.85044860839844	0.0	2072.0	2028.0	2576.0	183	178	172	180	1564725109741	both
1970-01-01 00:00:42.287	0.0	0.0	0.0	0.25	3	74	-74	2	-90	98500	524	0.10324609279632567	-46.20107650756836	0.0	0.0	1475.0	-294.0	-91736.0	740	13.171201705932615	-97.09239959716795	0.0	2032.0	2000.0	2552.0	180	179	173	183	1564740140014	both
1970-01-01 00:00:42.317	0.0	0.0	0.0	0.25	3	74	-74	0	-94	98497	524	0.10198844224214554	-46.179176330566406	0.0	0.0	1572.0	-235.0	-91052.0	740	2.0746078491210938	-95.8650360107422	0.0	2016.0	2024.0	2560.0	179	180	173	182	1564755170043	both
1970-01-01 00:00:42.517	0.0	0.0	0.0	0.25	3	74	-69	-7	-97	98503	524	0.10323252528905867	-49.78846740722656	0.0	0.0	1527.0	-22.0	-86543.0	743	-9.149893760681152	-106.73377990722656	0.0	2088.0	2016.0	2560.0	174	184	168	186	1564852370574	both
1970-01-01 00:00:42.687	0.0	0.0	0.0	0.25	3	74	-80	-10	-98	98491	524	0.10501601547002792	-51.3443603515625	0.0	0.0	1332.0	-213.0	-82621.0	742	-9.92875862121582	-107.4304656982422	0.0	2104.0	2048.0	2596.0	175	185	167	187	1564936541107	both
1970-01-01 00:00:42.718	0.0	0.0	0.0	0.25	3	74	-76	-14	-96	98491	524	0.10584315657615663	-51.49510192871094	0.0	0.0	1294.0	-251.0	-81950.0	741	-13.426462173461914	-104.78450775146484	0.0	2036.0	2088.0	2588.0	178	183	169	185	1564950571105	both
1970-01-01 00:00:42.738	0.0	0.0	0.0	0.25	3	74	-74	-16	-94	98500	524	0.1059323251247406	-51.73590850830078	0.0	0.0	1253.0	-273.0	-81475.0	741	-14.138876914978027	-106.08824157714844	0.0	2104.0	2008.0	2576.0	183	178	173	181	1564960591339	both
1970-01-01 00:00:42.769	0.0	0.0	0.0	0.25	3	74	-76	-12	-96	98491	524	0.107351116836071	-52.42911911010742	0.0	0.0	1182.0	-308.0	-80792.0	742	-4.570689678192139	-108.4481430053711	0.0	2068.0	2028.0	2584.0	183	177	174	180	1564975621368	both
1970-01-01 00:00:42.803	0.0	0.0	0.0	0.25	3	74	-77	-15	-101	98477	524	0.10708935558795928	-52.57488250732422	0.0	0.0	1174.0	-296.0	-79877.0	742	-9.878140449523926	-110.76527404785156	0.0	2064.0	2008.0	2576.0	184	176	174	180	1564992656585	both
1970-01-01 00:00:42.822	0.0	0.0	0.0	0.25	3	74	-75	-11	-95	98500	524	0.10740162432193756	-53.17610549926758	0.0	0.0	1156.0	-321.0	-79426.0	742	-8.440804481506348	-113.9485092163086	0.0	2056.0	2064.0	2556.0	179	180	169	184	1565002676391	both
1970-01-01 00:00:42.853	0.0	0.0	0.0	0.25	3	74	-74	-14	-100	98491	524	0.10797327756881714	-53.96027374267578	0.0	0.0	1151.0	-337.0	-78714.0	743	-6.082583427429199	-120.5426788330078	0.0	2060.0	2036.0	2564.0	181	178	172	182	1565017706604	both
1970-01-01 00:00:42.883	0.0	0.0	0.0	0.25	3	74	-76	-18	-96	98474	524	0.10840520262718199	-54.103271484375	0.0	0.0	1147.0	-368.0	-78033.0	745	-7.492548942565918	-121.9993133544922	0.0	2060.0	2016.0	2572.0	181	176	172	180	1565031736663	both
1970-01-01 00:00:42.938	0.0	0.0	0.0	0.25	3	74	-74	-14	-100	98479	524	0.10894745588302612	-54.31991195678711	0.0	0.0	1134.0	-369.0	-76778.0	744	-12.138898849487305	-120.7235107421875	0.0	2072.0	2080.0	2564.0	180	179	170	183	1565058791931	both
1970-01-01 00:00:42.969	0.0	0.0	0.0	0.25	3	73	-70	-16	-98	98503	524	0.10923140496015547	-54.87582015991211	0.0	0.0	1125.0	-366.0	-75946.0	744	-9.85477066040039	-122.86971282958984	0.0	2048.0	2080.0	2572.0	184	174	176	178	1565073822174	both
1970-01-01 00:00:43.058	0.0	0.0	0.0	0.25	3	73	-69	-19	-99	98488	524	0.10980065912008287	-55.34716415405274	0.0	0.0	1062.0	-500.0	-73818.0	742	-14.345682144165039	-129.71937561035156	0.0	2060.0	2000.0	2568.0	183	177	174	182	1565117912017	both
1970-01-01 00:00:43.108	0.0	0.0	0.0	0.25	3	73	-71	-15	-103	98471	524	0.11055336892604828	-55.88766479492188	0.0	0.0	981.0	-500.0	-72643.0	742	-13.83004093170166	-135.9036865234375	0.0	2016.0	2004.0	2572.0	182	178	171	183	1565141962188	both
1970-01-01 00:00:43.144	0.0	0.0	0.0	0.25	3	73	-76	-26	-98	98468	524	0.11155791580677032	-56.25910186767578	0.0	0.0	939.0	-563.0	-71777.0	741	-6.490674018859862	-135.33047485351562	0.0	1992.0	2076.0	2580.0	183	177	172	183	1565158997314	both
1970-01-01 00:00:43.194	0.0	0.0	0.0	0.25	3	73	-74	-22	-94	98485	524	0.1121658906340599	-56.92244338989258	0.0	0.0	872.0	-640.0	-70497.0	742	-7.0274658203125	-145.77584838867188	0.0	2028.0	2108.0	2600.0	186	174	173	180	1565719047576	both
1970-01-01 00:00:43.274	0.0	0.0	0.0	0.25	3	73	-74	-24	-92	98485	524	0.11332529038190843	-57.913352966308594	0.0	0.0	811.0	-657.0	-68529.0	743	-5.264453411102295	-156.03822326660156	0.0	2008.0	2104.0	2584.0	185	175	174	178	1565758127716	both
1970-01-01 00:00:43.308	0.0	0.0	0.0	0.25	3	73	-72	-24	-102	98494	524	0.11414524167776108	-57.80350875854492	0.0	0.0	787.0	-646.0	-67781.0	745	-3.7347450256347656	-150.49221801757812	0.0	1968.0	2064.0	2584.0	185	174	172	179	1565773157714	both
1970-01-01 00:00:43.360	0.0	0.0	0.0	0.25	3	73	-68	-30	-96	98500	524	0.11563345789909366	-59.23484420776367	0.0	0.0	776.0	-632.0	-66318.0	745	1.0016683340072632	-162.5509033203125	0.0	2152.0	2052.0	2576.0	185	172	176	178	1565800213104	both
1970-01-01 00:00:43.394	0.0	0.0	0.0	0.25	3	73	-73	-31	-99	98494	524	0.11662471294403075	-59.10871124267578	0.0	0.0	793.0	-630.0	-65450.0	747	3.1168134212493896	-163.13790893554688	0.0	2116.0	2024.0	2556.0	180	175	171	183	1565817247955	both
